x,V
   -4.000000,   48.000000
   -3.996000,   47.648687
   -3.992000,   47.298748
   -3.988000,   46.950178
   -3.984000,   46.602975
   -3.980000,   46.257136
   -3.976000,   45.912658
   -3.972000,   45.569537
   -3.968000,   45.227770
   -3.964000,   44.887356
   -3.960000,   44.548289
   -3.956000,   44.210568
   -3.952000,   43.874190
   -3.948000,   43.539151
   -3.944000,   43.205448
   -3.940000,   42.873078
   -3.936000,   42.542039
   -3.932000,   42.212327
   -3.928000,   41.883939
   -3.924000,   41.556873
   -3.920000,   41.231124
   -3.916000,   40.906691
   -3.912000,   40.583570
   -3.908000,   40.261758
   -3.904000,   39.941253
   -3.900000,   39.622050
   -3.896000,   39.304148
   -3.892000,   38.987542
   -3.888000,   38.672231
   -3.884000,   38.358211
   -3.880000,   38.045480
   -3.876000,   37.734033
   -3.872000,   37.423869
   -3.868000,   37.114984
   -3.864000,   36.807375
   -3.860000,   36.501040
   -3.856000,   36.195975
   -3.852000,   35.892178
   -3.848000,   35.589644
   -3.844000,   35.288373
   -3.840000,   34.988360
   -3.836000,   34.689602
   -3.832000,   34.392097
   -3.828000,   34.095842
   -3.824000,   33.800834
   -3.820000,   33.507069
   -3.816000,   33.214545
   -3.812000,   32.923259
   -3.808000,   32.633208
   -3.804000,   32.344390
   -3.800000,   32.056800
   -3.796000,   31.770437
   -3.792000,   31.485297
   -3.788000,   31.201377
   -3.784000,   30.918675
   -3.780000,   30.637187
   -3.776000,   30.356911
   -3.772000,   30.077844
   -3.768000,   29.799983
   -3.764000,   29.523325
   -3.760000,   29.247867
   -3.756000,   28.973606
   -3.752000,   28.700539
   -3.748000,   28.428664
   -3.744000,   28.157978
   -3.740000,   27.888477
   -3.736000,   27.620159
   -3.732000,   27.353021
   -3.728000,   27.087060
   -3.724000,   26.822273
   -3.720000,   26.558657
   -3.716000,   26.296210
   -3.712000,   26.034929
   -3.708000,   25.774810
   -3.704000,   25.515852
   -3.700000,   25.258050
   -3.696000,   25.001403
   -3.692000,   24.745907
   -3.688000,   24.491559
   -3.684000,   24.238358
   -3.680000,   23.986299
   -3.676000,   23.735380
   -3.672000,   23.485599
   -3.668000,   23.236952
   -3.664000,   22.989436
   -3.660000,   22.743050
   -3.656000,   22.497789
   -3.652000,   22.253652
   -3.648000,   22.010634
   -3.644000,   21.768735
   -3.640000,   21.527950
   -3.636000,   21.288277
   -3.632000,   21.049714
   -3.628000,   20.812256
   -3.624000,   20.575903
   -3.620000,   20.340650
   -3.616000,   20.106495
   -3.612000,   19.873435
   -3.608000,   19.641468
   -3.604000,   19.410591
   -3.600000,   19.180800
   -3.596000,   18.952094
   -3.592000,   18.724469
   -3.588000,   18.497922
   -3.584000,   18.272452
   -3.580000,   18.048054
   -3.576000,   17.824728
   -3.572000,   17.602468
   -3.568000,   17.381274
   -3.564000,   17.161141
   -3.560000,   16.942068
   -3.556000,   16.724052
   -3.552000,   16.507090
   -3.548000,   16.291179
   -3.544000,   16.076316
   -3.540000,   15.862499
   -3.536000,   15.649725
   -3.532000,   15.437992
   -3.528000,   15.227296
   -3.524000,   15.017635
   -3.520000,   14.809006
   -3.516000,   14.601407
   -3.512000,   14.394834
   -3.508000,   14.189286
   -3.504000,   13.984758
   -3.500000,   13.781250
   -3.496000,   13.578758
   -3.492000,   13.377278
   -3.488000,   13.176810
   -3.484000,   12.977349
   -3.480000,   12.778894
   -3.476000,   12.581441
   -3.472000,   12.384989
   -3.468000,   12.189533
   -3.464000,   11.995072
   -3.460000,   11.801603
   -3.456000,   11.609124
   -3.452000,   11.417631
   -3.448000,   11.227121
   -3.444000,   11.037594
   -3.440000,   10.849044
   -3.436000,   10.661471
   -3.432000,   10.474872
   -3.428000,   10.289243
   -3.424000,   10.104582
   -3.420000,    9.920886
   -3.416000,    9.738154
   -3.412000,    9.556382
   -3.408000,    9.375567
   -3.404000,    9.195707
   -3.400000,    9.016800
   -3.396000,    8.838842
   -3.392000,    8.661832
   -3.388000,    8.485766
   -3.384000,    8.310642
   -3.380000,    8.136458
   -3.376000,    7.963210
   -3.372000,    7.790896
   -3.368000,    7.619514
   -3.364000,    7.449061
   -3.360000,    7.279534
   -3.356000,    7.110931
   -3.352000,    6.943249
   -3.348000,    6.776486
   -3.344000,    6.610639
   -3.340000,    6.445706
   -3.336000,    6.281683
   -3.332000,    6.118569
   -3.328000,    5.956360
   -3.324000,    5.795055
   -3.320000,    5.634651
   -3.316000,    5.475145
   -3.312000,    5.316534
   -3.308000,    5.158816
   -3.304000,    5.001989
   -3.300000,    4.846050
   -3.296000,    4.690996
   -3.292000,    4.536826
   -3.288000,    4.383535
   -3.284000,    4.231123
   -3.280000,    4.079585
   -3.276000,    3.928921
   -3.272000,    3.779127
   -3.268000,    3.630200
   -3.264000,    3.482139
   -3.260000,    3.334941
   -3.256000,    3.188603
   -3.252000,    3.043122
   -3.248000,    2.898497
   -3.244000,    2.754725
   -3.240000,    2.611803
   -3.236000,    2.469729
   -3.232000,    2.328500
   -3.228000,    2.188113
   -3.224000,    2.048567
   -3.220000,    1.909859
   -3.216000,    1.771987
   -3.212000,    1.634947
   -3.208000,    1.498737
   -3.204000,    1.363356
   -3.200000,    1.228800
   -3.196000,    1.095067
   -3.192000,    0.962155
   -3.188000,    0.830061
   -3.184000,    0.698782
   -3.180000,    0.568317
   -3.176000,    0.438662
   -3.172000,    0.309816
   -3.168000,    0.181776
   -3.164000,    0.054539
   -3.160000,   -0.071896
   -3.156000,   -0.197533
   -3.152000,   -0.322374
   -3.148000,   -0.446421
   -3.144000,   -0.569677
   -3.140000,   -0.692144
   -3.136000,   -0.813824
   -3.132000,   -0.934720
   -3.128000,   -1.054835
   -3.124000,   -1.174170
   -3.120000,   -1.292728
   -3.116000,   -1.410512
   -3.112000,   -1.527524
   -3.108000,   -1.643766
   -3.104000,   -1.759240
   -3.100000,   -1.873950
   -3.096000,   -1.987897
   -3.092000,   -2.101084
   -3.088000,   -2.213513
   -3.084000,   -2.325187
   -3.080000,   -2.436108
   -3.076000,   -2.546277
   -3.072000,   -2.655699
   -3.068000,   -2.764375
   -3.064000,   -2.872307
   -3.060000,   -2.979498
   -3.056000,   -3.085949
   -3.052000,   -3.191665
   -3.048000,   -3.296646
   -3.044000,   -3.400895
   -3.040000,   -3.504415
   -3.036000,   -3.607207
   -3.032000,   -3.709275
   -3.028000,   -3.810620
   -3.024000,   -3.911245
   -3.020000,   -4.011152
   -3.016000,   -4.110343
   -3.012000,   -4.208822
   -3.008000,   -4.306589
   -3.004000,   -4.403648
   -3.000000,   -4.500000
   -2.996000,   -4.595648
   -2.992000,   -4.690595
   -2.988000,   -4.784842
   -2.984000,   -4.878393
   -2.980000,   -4.971248
   -2.976000,   -5.063411
   -2.972000,   -5.154883
   -2.968000,   -5.245668
   -2.964000,   -5.335767
   -2.960000,   -5.425183
   -2.956000,   -5.513917
   -2.952000,   -5.601973
   -2.948000,   -5.689352
   -2.944000,   -5.776057
   -2.940000,   -5.862090
   -2.936000,   -5.947452
   -2.932000,   -6.032148
   -2.928000,   -6.116178
   -2.924000,   -6.199545
   -2.920000,   -6.282252
   -2.916000,   -6.364299
   -2.912000,   -6.445691
   -2.908000,   -6.526428
   -2.904000,   -6.606514
   -2.900000,   -6.685950
   -2.896000,   -6.764739
   -2.892000,   -6.842882
   -2.888000,   -6.920383
   -2.884000,   -6.997243
   -2.880000,   -7.073464
   -2.876000,   -7.149050
   -2.872000,   -7.224001
   -2.868000,   -7.298320
   -2.864000,   -7.372010
   -2.860000,   -7.445072
   -2.856000,   -7.517509
   -2.852000,   -7.589323
   -2.848000,   -7.660516
   -2.844000,   -7.731090
   -2.840000,   -7.801048
   -2.836000,   -7.870392
   -2.832000,   -7.939123
   -2.828000,   -8.007245
   -2.824000,   -8.074759
   -2.820000,   -8.141667
   -2.816000,   -8.207972
   -2.812000,   -8.273675
   -2.808000,   -8.338780
   -2.804000,   -8.403287
   -2.800000,   -8.467200
   -2.796000,   -8.530520
   -2.792000,   -8.593250
   -2.788000,   -8.655391
   -2.784000,   -8.716946
   -2.780000,   -8.777917
   -2.776000,   -8.838306
   -2.772000,   -8.898115
   -2.768000,   -8.957346
   -2.764000,   -9.016003
   -2.760000,   -9.074085
   -2.756000,   -9.131596
   -2.752000,   -9.188539
   -2.748000,   -9.244914
   -2.744000,   -9.300724
   -2.740000,   -9.355971
   -2.736000,   -9.410658
   -2.732000,   -9.464786
   -2.728000,   -9.518357
   -2.724000,   -9.571374
   -2.720000,   -9.623839
   -2.716000,   -9.675753
   -2.712000,   -9.727119
   -2.708000,   -9.777940
   -2.704000,   -9.828216
   -2.700000,   -9.877950
   -2.696000,   -9.927144
   -2.692000,   -9.975801
   -2.688000,  -10.023922
   -2.684000,  -10.071509
   -2.680000,  -10.118565
   -2.676000,  -10.165091
   -2.672000,  -10.211090
   -2.668000,  -10.256564
   -2.664000,  -10.301514
   -2.660000,  -10.345942
   -2.656000,  -10.389852
   -2.652000,  -10.433244
   -2.648000,  -10.476121
   -2.644000,  -10.518485
   -2.640000,  -10.560338
   -2.636000,  -10.601682
   -2.632000,  -10.642518
   -2.628000,  -10.682850
   -2.624000,  -10.722679
   -2.620000,  -10.762006
   -2.616000,  -10.800835
   -2.612000,  -10.839167
   -2.608000,  -10.877003
   -2.604000,  -10.914347
   -2.600000,  -10.951200
   -2.596000,  -10.987564
   -2.592000,  -11.023441
   -2.588000,  -11.058833
   -2.584000,  -11.093742
   -2.580000,  -11.128170
   -2.576000,  -11.162118
   -2.572000,  -11.195590
   -2.568000,  -11.228587
   -2.564000,  -11.261111
   -2.560000,  -11.293164
   -2.556000,  -11.324747
   -2.552000,  -11.355863
   -2.548000,  -11.386514
   -2.544000,  -11.416702
   -2.540000,  -11.446429
   -2.536000,  -11.475696
   -2.532000,  -11.504506
   -2.528000,  -11.532860
   -2.524000,  -11.560761
   -2.520000,  -11.588210
   -2.516000,  -11.615209
   -2.512000,  -11.641761
   -2.508000,  -11.667867
   -2.504000,  -11.693530
   -2.500000,  -11.718750
   -2.496000,  -11.743530
   -2.492000,  -11.767873
   -2.488000,  -11.791779
   -2.484000,  -11.815250
   -2.480000,  -11.838290
   -2.476000,  -11.860899
   -2.472000,  -11.883079
   -2.468000,  -11.904833
   -2.464000,  -11.926162
   -2.460000,  -11.947069
   -2.456000,  -11.967554
   -2.452000,  -11.987620
   -2.448000,  -12.007269
   -2.444000,  -12.026503
   -2.440000,  -12.045324
   -2.436000,  -12.063732
   -2.432000,  -12.081731
   -2.428000,  -12.099323
   -2.424000,  -12.116508
   -2.420000,  -12.133290
   -2.416000,  -12.149669
   -2.412000,  -12.165647
   -2.408000,  -12.181228
   -2.404000,  -12.196411
   -2.400000,  -12.211200
   -2.396000,  -12.225596
   -2.392000,  -12.239601
   -2.388000,  -12.253216
   -2.384000,  -12.266444
   -2.380000,  -12.279286
   -2.376000,  -12.291745
   -2.372000,  -12.303822
   -2.368000,  -12.315518
   -2.364000,  -12.326836
   -2.360000,  -12.337778
   -2.356000,  -12.348345
   -2.352000,  -12.358539
   -2.348000,  -12.368362
   -2.344000,  -12.377816
   -2.340000,  -12.386902
   -2.336000,  -12.395623
   -2.332000,  -12.403980
   -2.328000,  -12.411975
   -2.324000,  -12.419609
   -2.320000,  -12.426885
   -2.316000,  -12.433804
   -2.312000,  -12.440369
   -2.308000,  -12.446580
   -2.304000,  -12.452440
   -2.300000,  -12.457950
   -2.296000,  -12.463112
   -2.292000,  -12.467929
   -2.288000,  -12.472401
   -2.284000,  -12.476530
   -2.280000,  -12.480319
   -2.276000,  -12.483768
   -2.272000,  -12.486881
   -2.268000,  -12.489657
   -2.264000,  -12.492100
   -2.260000,  -12.494211
   -2.256000,  -12.495992
   -2.252000,  -12.497444
   -2.248000,  -12.498569
   -2.244000,  -12.499369
   -2.240000,  -12.499845
   -2.236000,  -12.500000
   -2.232000,  -12.499835
   -2.228000,  -12.499351
   -2.224000,  -12.498551
   -2.220000,  -12.497437
   -2.216000,  -12.496009
   -2.212000,  -12.494270
   -2.208000,  -12.492220
   -2.204000,  -12.489863
   -2.200000,  -12.487200
   -2.196000,  -12.484232
   -2.192000,  -12.480961
   -2.188000,  -12.477389
   -2.184000,  -12.473517
   -2.180000,  -12.469347
   -2.176000,  -12.464881
   -2.172000,  -12.460121
   -2.168000,  -12.455067
   -2.164000,  -12.449723
   -2.160000,  -12.444088
   -2.156000,  -12.438166
   -2.152000,  -12.431958
   -2.148000,  -12.425465
   -2.144000,  -12.418689
   -2.140000,  -12.411632
   -2.136000,  -12.404295
   -2.132000,  -12.396680
   -2.128000,  -12.388789
   -2.124000,  -12.380623
   -2.120000,  -12.372184
   -2.116000,  -12.363474
   -2.112000,  -12.354494
   -2.108000,  -12.345245
   -2.104000,  -12.335730
   -2.100000,  -12.325950
   -2.096000,  -12.315907
   -2.092000,  -12.305601
   -2.088000,  -12.295036
   -2.084000,  -12.284212
   -2.080000,  -12.273132
   -2.076000,  -12.261795
   -2.072000,  -12.250206
   -2.068000,  -12.238364
   -2.064000,  -12.226271
   -2.060000,  -12.213930
   -2.056000,  -12.201341
   -2.052000,  -12.188506
   -2.048000,  -12.175427
   -2.044000,  -12.162105
   -2.040000,  -12.148543
   -2.036000,  -12.134741
   -2.032000,  -12.120700
   -2.028000,  -12.106424
   -2.024000,  -12.091913
   -2.020000,  -12.077168
   -2.016000,  -12.062192
   -2.012000,  -12.046985
   -2.008000,  -12.031550
   -2.004000,  -12.015888
   -2.000000,  -12.000000
   -1.996000,  -11.983888
   -1.992000,  -11.967554
   -1.988000,  -11.950999
   -1.984000,  -11.934224
   -1.980000,  -11.917232
   -1.976000,  -11.900023
   -1.972000,  -11.882600
   -1.968000,  -11.864963
   -1.964000,  -11.847114
   -1.960000,  -11.829055
   -1.956000,  -11.810787
   -1.952000,  -11.792312
   -1.948000,  -11.773631
   -1.944000,  -11.754746
   -1.940000,  -11.735658
   -1.936000,  -11.716368
   -1.932000,  -11.696879
   -1.928000,  -11.677192
   -1.924000,  -11.657307
   -1.920000,  -11.637228
   -1.916000,  -11.616954
   -1.912000,  -11.596488
   -1.908000,  -11.575831
   -1.904000,  -11.554984
   -1.900000,  -11.533950
   -1.896000,  -11.512729
   -1.892000,  -11.491323
   -1.888000,  -11.469733
   -1.884000,  -11.447961
   -1.880000,  -11.426008
   -1.876000,  -11.403876
   -1.872000,  -11.381566
   -1.868000,  -11.359080
   -1.864000,  -11.336419
   -1.860000,  -11.313584
   -1.856000,  -11.290577
   -1.852000,  -11.267399
   -1.848000,  -11.244052
   -1.844000,  -11.220538
   -1.840000,  -11.196856
   -1.836000,  -11.173010
   -1.832000,  -11.149000
   -1.828000,  -11.124828
   -1.824000,  -11.100495
   -1.820000,  -11.076003
   -1.816000,  -11.051353
   -1.812000,  -11.026546
   -1.808000,  -11.001584
   -1.804000,  -10.976468
   -1.800000,  -10.951200
   -1.796000,  -10.925781
   -1.792000,  -10.900212
   -1.788000,  -10.874495
   -1.784000,  -10.848630
   -1.780000,  -10.822621
   -1.776000,  -10.796467
   -1.772000,  -10.770170
   -1.768000,  -10.743732
   -1.764000,  -10.717154
   -1.760000,  -10.690437
   -1.756000,  -10.663583
   -1.752000,  -10.636593
   -1.748000,  -10.609468
   -1.744000,  -10.582209
   -1.740000,  -10.554819
   -1.736000,  -10.527298
   -1.732000,  -10.499648
   -1.728000,  -10.471870
   -1.724000,  -10.443965
   -1.720000,  -10.415935
   -1.716000,  -10.387781
   -1.712000,  -10.359504
   -1.708000,  -10.331105
   -1.704000,  -10.302587
   -1.700000,  -10.273950
   -1.696000,  -10.245195
   -1.692000,  -10.216325
   -1.688000,  -10.187339
   -1.684000,  -10.158240
   -1.680000,  -10.129029
   -1.676000,  -10.099707
   -1.672000,  -10.070275
   -1.668000,  -10.040735
   -1.664000,  -10.011087
   -1.660000,   -9.981334
   -1.656000,   -9.951477
   -1.652000,   -9.921516
   -1.648000,   -9.891453
   -1.644000,   -9.861289
   -1.640000,   -9.831026
   -1.636000,   -9.800665
   -1.632000,   -9.770206
   -1.628000,   -9.739652
   -1.624000,   -9.709004
   -1.620000,   -9.678262
   -1.616000,   -9.647429
   -1.612000,   -9.616505
   -1.608000,   -9.585491
   -1.604000,   -9.554389
   -1.600000,   -9.523200
   -1.596000,   -9.491925
   -1.592000,   -9.460566
   -1.588000,   -9.429124
   -1.584000,   -9.397599
   -1.580000,   -9.365994
   -1.576000,   -9.334308
   -1.572000,   -9.302545
   -1.568000,   -9.270704
   -1.564000,   -9.238787
   -1.560000,   -9.206796
   -1.556000,   -9.174730
   -1.552000,   -9.142593
   -1.548000,   -9.110384
   -1.544000,   -9.078105
   -1.540000,   -9.045757
   -1.536000,   -9.013341
   -1.532000,   -8.980859
   -1.528000,   -8.948312
   -1.524000,   -8.915700
   -1.520000,   -8.883026
   -1.516000,   -8.850290
   -1.512000,   -8.817493
   -1.508000,   -8.784636
   -1.504000,   -8.751722
   -1.500000,   -8.718750
   -1.496000,   -8.685722
   -1.492000,   -8.652640
   -1.488000,   -8.619503
   -1.484000,   -8.586314
   -1.480000,   -8.553074
   -1.476000,   -8.519783
   -1.472000,   -8.486444
   -1.468000,   -8.453056
   -1.464000,   -8.419621
   -1.460000,   -8.386141
   -1.456000,   -8.352616
   -1.452000,   -8.319047
   -1.448000,   -8.285436
   -1.444000,   -8.251784
   -1.440000,   -8.218092
   -1.436000,   -8.184360
   -1.432000,   -8.150591
   -1.428000,   -8.116784
   -1.424000,   -8.082942
   -1.420000,   -8.049066
   -1.416000,   -8.015155
   -1.412000,   -7.981212
   -1.408000,   -7.947238
   -1.404000,   -7.913234
   -1.400000,   -7.879200
   -1.396000,   -7.845138
   -1.392000,   -7.811049
   -1.388000,   -7.776934
   -1.384000,   -7.742794
   -1.380000,   -7.708630
   -1.376000,   -7.674444
   -1.372000,   -7.640235
   -1.368000,   -7.606006
   -1.364000,   -7.571757
   -1.360000,   -7.537490
   -1.356000,   -7.503205
   -1.352000,   -7.468903
   -1.348000,   -7.434587
   -1.344000,   -7.400255
   -1.340000,   -7.365910
   -1.336000,   -7.331553
   -1.332000,   -7.297185
   -1.328000,   -7.262806
   -1.324000,   -7.228418
   -1.320000,   -7.194021
   -1.316000,   -7.159617
   -1.312000,   -7.125207
   -1.308000,   -7.090792
   -1.304000,   -7.056373
   -1.300000,   -7.021950
   -1.296000,   -6.987525
   -1.292000,   -6.953099
   -1.288000,   -6.918672
   -1.284000,   -6.884247
   -1.280000,   -6.849823
   -1.276000,   -6.815401
   -1.272000,   -6.780984
   -1.268000,   -6.746571
   -1.264000,   -6.712164
   -1.260000,   -6.677763
   -1.256000,   -6.643370
   -1.252000,   -6.608986
   -1.248000,   -6.574611
   -1.244000,   -6.540246
   -1.240000,   -6.505893
   -1.236000,   -6.471552
   -1.232000,   -6.437225
   -1.228000,   -6.402912
   -1.224000,   -6.368614
   -1.220000,   -6.334333
   -1.216000,   -6.300068
   -1.212000,   -6.265822
   -1.208000,   -6.231594
   -1.204000,   -6.197387
   -1.200000,   -6.163200
   -1.196000,   -6.129035
   -1.192000,   -6.094893
   -1.188000,   -6.060774
   -1.184000,   -6.026680
   -1.180000,   -5.992611
   -1.176000,   -5.958569
   -1.172000,   -5.924553
   -1.168000,   -5.890566
   -1.164000,   -5.856608
   -1.160000,   -5.822680
   -1.156000,   -5.788783
   -1.152000,   -5.754917
   -1.148000,   -5.721085
   -1.144000,   -5.687285
   -1.140000,   -5.653520
   -1.136000,   -5.619790
   -1.132000,   -5.586096
   -1.128000,   -5.552439
   -1.124000,   -5.518821
   -1.120000,   -5.485240
   -1.116000,   -5.451700
   -1.112000,   -5.418199
   -1.108000,   -5.384741
   -1.104000,   -5.351324
   -1.100000,   -5.317950
   -1.096000,   -5.284620
   -1.092000,   -5.251335
   -1.088000,   -5.218095
   -1.084000,   -5.184902
   -1.080000,   -5.151756
   -1.076000,   -5.118657
   -1.072000,   -5.085608
   -1.068000,   -5.052608
   -1.064000,   -5.019659
   -1.060000,   -4.986762
   -1.056000,   -4.953916
   -1.052000,   -4.921123
   -1.048000,   -4.888384
   -1.044000,   -4.855700
   -1.040000,   -4.823071
   -1.036000,   -4.790498
   -1.032000,   -4.757982
   -1.028000,   -4.725524
   -1.024000,   -4.693124
   -1.020000,   -4.660784
   -1.016000,   -4.628504
   -1.012000,   -4.596285
   -1.008000,   -4.564127
   -1.004000,   -4.532032
   -1.000000,   -4.500000
   -0.996000,   -4.468032
   -0.992000,   -4.436129
   -0.988000,   -4.404291
   -0.984000,   -4.372520
   -0.980000,   -4.340816
   -0.976000,   -4.309179
   -0.972000,   -4.277612
   -0.968000,   -4.246113
   -0.964000,   -4.214684
   -0.960000,   -4.183327
   -0.956000,   -4.152040
   -0.952000,   -4.120827
   -0.948000,   -4.089686
   -0.944000,   -4.058618
   -0.940000,   -4.027626
   -0.936000,   -3.996708
   -0.932000,   -3.965866
   -0.928000,   -3.935101
   -0.924000,   -3.904413
   -0.920000,   -3.873804
   -0.916000,   -3.843273
   -0.912000,   -3.812821
   -0.908000,   -3.782450
   -0.904000,   -3.752159
   -0.900000,   -3.721950
   -0.896000,   -3.691823
   -0.892000,   -3.661779
   -0.888000,   -3.631819
   -0.884000,   -3.601943
   -0.880000,   -3.572152
   -0.876000,   -3.542447
   -0.872000,   -3.512828
   -0.868000,   -3.483296
   -0.864000,   -3.453852
   -0.860000,   -3.424496
   -0.856000,   -3.395229
   -0.852000,   -3.366052
   -0.848000,   -3.336965
   -0.844000,   -3.307969
   -0.840000,   -3.279064
   -0.836000,   -3.250252
   -0.832000,   -3.221533
   -0.828000,   -3.192907
   -0.824000,   -3.164376
   -0.820000,   -3.135939
   -0.816000,   -3.107598
   -0.812000,   -3.079353
   -0.808000,   -3.051204
   -0.804000,   -3.023153
   -0.800000,   -2.995200
   -0.796000,   -2.967345
   -0.792000,   -2.939590
   -0.788000,   -2.911934
   -0.784000,   -2.884379
   -0.780000,   -2.856925
   -0.776000,   -2.829572
   -0.772000,   -2.802322
   -0.768000,   -2.775174
   -0.764000,   -2.748129
   -0.760000,   -2.721189
   -0.756000,   -2.694353
   -0.752000,   -2.667623
   -0.748000,   -2.640998
   -0.744000,   -2.614479
   -0.740000,   -2.588067
   -0.736000,   -2.561763
   -0.732000,   -2.535566
   -0.728000,   -2.509478
   -0.724000,   -2.483500
   -0.720000,   -2.457631
   -0.716000,   -2.431872
   -0.712000,   -2.406224
   -0.708000,   -2.380687
   -0.704000,   -2.355262
   -0.700000,   -2.329950
   -0.696000,   -2.304751
   -0.692000,   -2.279665
   -0.688000,   -2.254693
   -0.684000,   -2.229835
   -0.680000,   -2.205093
   -0.676000,   -2.180466
   -0.672000,   -2.155956
   -0.668000,   -2.131562
   -0.664000,   -2.107285
   -0.660000,   -2.083126
   -0.656000,   -2.059085
   -0.652000,   -2.035163
   -0.648000,   -2.011360
   -0.644000,   -1.987677
   -0.640000,   -1.964114
   -0.636000,   -1.940671
   -0.632000,   -1.917350
   -0.628000,   -1.894151
   -0.624000,   -1.871073
   -0.620000,   -1.848118
   -0.616000,   -1.825287
   -0.612000,   -1.802578
   -0.608000,   -1.779994
   -0.604000,   -1.757535
   -0.600000,   -1.735200
   -0.596000,   -1.712991
   -0.592000,   -1.690907
   -0.588000,   -1.668951
   -0.584000,   -1.647120
   -0.580000,   -1.625418
   -0.576000,   -1.603842
   -0.572000,   -1.582395
   -0.568000,   -1.561077
   -0.564000,   -1.539887
   -0.560000,   -1.518828
   -0.556000,   -1.497897
   -0.552000,   -1.477098
   -0.548000,   -1.456429
   -0.544000,   -1.435891
   -0.540000,   -1.415485
   -0.536000,   -1.395211
   -0.532000,   -1.375069
   -0.528000,   -1.355060
   -0.524000,   -1.335184
   -0.520000,   -1.315442
   -0.516000,   -1.295834
   -0.512000,   -1.276360
   -0.508000,   -1.257021
   -0.504000,   -1.237818
   -0.500000,   -1.218750
   -0.496000,   -1.199818
   -0.492000,   -1.181023
   -0.488000,   -1.162364
   -0.484000,   -1.143842
   -0.480000,   -1.125458
   -0.476000,   -1.107212
   -0.472000,   -1.089104
   -0.468000,   -1.071134
   -0.464000,   -1.053304
   -0.460000,   -1.035613
   -0.456000,   -1.018061
   -0.452000,   -1.000650
   -0.448000,   -0.983379
   -0.444000,   -0.966249
   -0.440000,   -0.949260
   -0.436000,   -0.932412
   -0.432000,   -0.915706
   -0.428000,   -0.899142
   -0.424000,   -0.882720
   -0.420000,   -0.866442
   -0.416000,   -0.850306
   -0.412000,   -0.834313
   -0.408000,   -0.818465
   -0.404000,   -0.802760
   -0.400000,   -0.787200
   -0.396000,   -0.771784
   -0.392000,   -0.756514
   -0.388000,   -0.741388
   -0.384000,   -0.726408
   -0.380000,   -0.711574
   -0.376000,   -0.696886
   -0.372000,   -0.682345
   -0.368000,   -0.667950
   -0.364000,   -0.653702
   -0.360000,   -0.639602
   -0.356000,   -0.625649
   -0.352000,   -0.611844
   -0.348000,   -0.598187
   -0.344000,   -0.584678
   -0.340000,   -0.571318
   -0.336000,   -0.558107
   -0.332000,   -0.545045
   -0.328000,   -0.532133
   -0.324000,   -0.519370
   -0.320000,   -0.506757
   -0.316000,   -0.494294
   -0.312000,   -0.481982
   -0.308000,   -0.469820
   -0.304000,   -0.457810
   -0.300000,   -0.445950
   -0.296000,   -0.434242
   -0.292000,   -0.422685
   -0.288000,   -0.411280
   -0.284000,   -0.400027
   -0.280000,   -0.388927
   -0.276000,   -0.377979
   -0.272000,   -0.367183
   -0.268000,   -0.356541
   -0.264000,   -0.346051
   -0.260000,   -0.335715
   -0.256000,   -0.325533
   -0.252000,   -0.315504
   -0.248000,   -0.305629
   -0.244000,   -0.295908
   -0.240000,   -0.286341
   -0.236000,   -0.276929
   -0.232000,   -0.267671
   -0.228000,   -0.258569
   -0.224000,   -0.249621
   -0.220000,   -0.240829
   -0.216000,   -0.232192
   -0.212000,   -0.223710
   -0.208000,   -0.215384
   -0.204000,   -0.207214
   -0.200000,   -0.199200
   -0.196000,   -0.191342
   -0.192000,   -0.183641
   -0.188000,   -0.176095
   -0.184000,   -0.168707
   -0.180000,   -0.161475
   -0.176000,   -0.154400
   -0.172000,   -0.147482
   -0.168000,   -0.140722
   -0.164000,   -0.134118
   -0.160000,   -0.127672
   -0.156000,   -0.121384
   -0.152000,   -0.115253
   -0.148000,   -0.109280
   -0.144000,   -0.103465
   -0.140000,   -0.097808
   -0.136000,   -0.092309
   -0.132000,   -0.086968
   -0.128000,   -0.081786
   -0.124000,   -0.076762
   -0.120000,   -0.071896
   -0.116000,   -0.067189
   -0.112000,   -0.062641
   -0.108000,   -0.058252
   -0.104000,   -0.054022
   -0.100000,   -0.049950
   -0.096000,   -0.046038
   -0.092000,   -0.042284
   -0.088000,   -0.038690
   -0.084000,   -0.035255
   -0.080000,   -0.031980
   -0.076000,   -0.028863
   -0.072000,   -0.025907
   -0.068000,   -0.023109
   -0.064000,   -0.020472
   -0.060000,   -0.017994
   -0.056000,   -0.015675
   -0.052000,   -0.013516
   -0.048000,   -0.011517
   -0.044000,   -0.009678
   -0.040000,   -0.007999
   -0.036000,   -0.006479
   -0.032000,   -0.005119
   -0.028000,   -0.003920
   -0.024000,   -0.002880
   -0.020000,   -0.002000
   -0.016000,   -0.001280
   -0.012000,   -0.000720
   -0.008000,   -0.000320
   -0.004000,   -0.000080
